row_id,step,type,branch,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,unusuallogin,acct_type,time_of_day,day_of_week,actual_fraud,predicted_fraud,fraud_probability
8178,6,CASH_OUT,Polonia,216422.0,216422.0,0.0,10097.0,48630.5,6,Savings,Afternoon,6.0,1,1,0.970456
8179,6,CASH_OUT,Estados Unidos,17320.91,17320.91,0.0,6244.44,0.0,18,Savings,Morning,2.0,1,0,0.263703
8180,6,CASH_OUT,Canada,10565.0,10565.0,0.0,36275.0,24380.72,1,Savings,Morning,6.0,1,1,0.998844
8181,6,CASH_OUT,Estados Unidos,85354.69,85354.69,0.0,11170.0,10612.55,1,Savings,Afternoon,7.0,1,1,0.998916
8182,6,CASH_OUT,Rusia,13704.0,13704.0,0.0,3382.84,143675.35,1,Savings,Night,5.0,1,1,0.999869
8183,7,CASH_OUT,Australia,262434.54,262434.54,0.0,19525.79,438233.86,10,Savings,Morning,6.0,1,1,0.930982
8184,1,DEBIT,Francia,4874.49,153.0,0.0,253104.0,0.0,16,Current,Night,4.0,0,0,2.5e-05
8185,1,DEBIT,Reino Unido,5149.66,4782.0,0.0,52752.0,24044.18,13,Current,Afternoon,5.0,0,0,0.000339
8186,1,DEBIT,Estados Unidos,5581.55,530.0,0.0,55058.57,0.0,16,Current,Afternoon,4.0,0,0,8.4e-05
8187,1,DEBIT,Estados Unidos,5853.21,5039.0,0.0,20018.0,4891090.56,13,Current,Night,3.0,0,0,0.009741
8188,1,DEBIT,El Salvador,4040.84,1938.0,0.0,51339.0,36757.68,3,Current,Morning,2.0,0,0,0.000531
8189,1,DEBIT,Nueva Zelanda,6606.47,1862.0,0.0,18868.96,46462.23,17,Current,Night,3.0,0,0,0.000205
8190,1,DEBIT,Francia,4242.85,1040.0,0.0,6371.65,96.88,19,Current,Afternoon,3.0,0,0,0.000218
8191,1,DEBIT,Francia,3455.98,301.0,0.0,332787.69,265092.36,7,Current,Morning,4.0,0,0,3.7e-05
8192,2,DEBIT,Mexico,2744.65,198.0,0.0,5417.23,8161.87,10,Current,Night,2.0,0,0,0.000263
8193,2,DEBIT,Australia,1046.5,216.0,0.0,352750.76,280487.56,16,Current,Afternoon,3.0,0,0,0.000102
8194,2,DEBIT,Irak,5360.4,586.0,0.0,42198.0,36078.93,3,Current,Afternoon,2.0,0,0,0.001725
8195,2,DEBIT,Nueva Zelanda,3106.9,100.0,0.0,461082.25,182906.2,1,Current,Night,1.0,0,0,0.002136
8196,3,DEBIT,Indonesia,5916.27,247.0,0.0,38473.99,44390.26,7,Current,Afternoon,3.0,0,0,0.001506
8197,4,DEBIT,Honduras,564.53,88.0,0.0,258874.13,259438.66,16,Current,Night,5.0,0,0,0.000191
8198,7,DEBIT,Estados Unidos,3168.21,702.0,0.0,7550.03,10718.23,13,Current,Night,2.0,0,0,0.000152
8199,7,DEBIT,Francia,394.24,102.0,0.0,108089.19,108483.43,16,Current,Morning,6.0,0,0,3.1e-05
8200,1,CASH_OUT,Turquia,23261.3,20411.53,0.0,25742.0,0.0,18,Current,Morning,5.0,0,0,0.01726
8201,1,CASH_OUT,Guatemala,419801.4,38197.63,0.0,499962.0,1517262.16,15,Current,Afternoon,1.0,0,0,0.001133
8202,1,CASH_OUT,Cuba,335416.51,144478.0,0.0,295.0,52415.15,19,Current,Night,2.0,0,0,0.03562
8203,1,CASH_OUT,Australia,71532.24,2101.19,0.0,74956.0,97128.19,1,Current,Night,2.0,0,0,0.01168
8204,1,CASH_OUT,Republica Democratica del Congo,102153.86,1776.23,0.0,230676.07,353532.56,17,Current,Morning,6.0,0,0,7e-06
8205,1,CASH_OUT,Indonesia,373068.26,20034.0,0.0,1427960.73,2107778.11,5,Current,Afternoon,6.0,0,0,0.00039
8206,1,CASH_OUT,Turquia,147804.02,66.14,0.0,158919.0,23508.22,8,Current,Afternoon,3.0,0,0,2.6e-05
8207,1,CASH_OUT,Paises Bajos,562903.81,9045.19,0.0,564519.9,1517262.16,20,Current,Night,2.0,0,0,3.1e-05
8208,1,CASH_OUT,China,213490.87,75550.57,0.0,508139.13,0.0,13,Current,Night,3.0,0,0,0.002601
8209,1,CASH_OUT,Irak,287265.38,24458.17,0.0,486947.17,3554299.27,18,Current,Morning,5.0,0,0,5.7e-05
8210,1,CASH_OUT,Francia,88987.11,2816.58,0.0,696184.96,2719172.89,2,Current,Afternoon,2.0,0,0,0.000205
8211,1,CASH_OUT,Corea del Sur,123797.1,23621.65,0.0,153674.01,557537.26,2,Current,Afternoon,5.0,0,0,0.00287
8212,1,CASH_OUT,Alemania,251241.14,25534.61,0.0,523053.03,157982.12,13,Current,Night,5.0,0,0,2.8e-05
8213,1,CASH_OUT,Espana,102265.88,58369.71,0.0,1438958.75,3420103.09,1,Current,Morning,4.0,0,0,0.006359
8214,1,CASH_OUT,Alemania,111899.09,12998.94,0.0,10000000.0,16900000.0,5,Current,Night,3.0,0,0,0.001833
8215,1,CASH_OUT,Australia,242940.23,25985.64,0.0,1274680.48,3461666.05,10,Current,Afternoon,3.0,0,0,0.002172
8216,1,CASH_OUT,India,161796.96,226.11,0.0,1623166.58,971418.91,14,Current,Morning,4.0,0,0,4e-06
8217,1,CASH_OUT,Paises Bajos,124832.65,128.0,0.0,4795.0,122027.28,7,Current,Night,4.0,0,0,0.000353
8218,1,CASH_OUT,Alemania,332573.12,20426.0,0.0,80999.2,130747.56,8,Current,Night,4.0,0,0,4.3e-05
8219,1,CASH_OUT,Australia,107421.26,7239.33,0.0,226328.33,95508.95,19,Current,Morning,5.0,0,0,2e-06
8220,1,CASH_OUT,Turquia,219630.79,19779.08,0.0,29186.69,248817.48,10,Current,Morning,4.0,0,0,0.004143
8221,1,CASH_OUT,China,247199.96,144742.0,0.0,40348.79,82846.67,8,Current,Night,6.0,0,0,0.01696
8222,2,CASH_OUT,Francia,52054.69,27995.39,0.0,11900000.0,11900000.0,16,Current,Night,2.0,0,1,0.694418
8223,2,CASH_OUT,Nicaragua,74935.58,53339.25,0.0,616653.95,877201.48,11,Current,Night,3.0,0,0,0.003823
8224,2,CASH_OUT,Mexico,235419.91,13365.07,0.0,703391.88,1097218.45,3,Current,Afternoon,4.0,0,0,0.01051
8225,2,CASH_OUT,Venezuela,101485.5,27842.03,0.0,1083335.4,1187114.17,11,Current,Afternoon,4.0,0,0,0.001525
8226,2,CASH_OUT,Nueva Zelanda,189592.17,34683.47,0.0,9178122.36,9367714.52,5,Current,Morning,4.0,0,0,0.007195
8227,2,CASH_OUT,Guatemala,69038.41,4218.49,0.0,814113.89,2051802.27,20,Current,Morning,2.0,0,0,1.7e-05
8228,2,CASH_OUT,Mexico,205054.97,17996.17,0.0,3419944.48,2560556.45,3,Current,Night,5.0,0,0,0.003298
8229,2,CASH_OUT,China,158934.62,18136.2,0.0,168294.74,327229.36,5,Current,Night,4.0,0,0,0.002109
8230,3,CASH_OUT,Mexico,136416.82,15719.0,0.0,52298.57,188715.38,9,Current,Night,5.0,0,0,0.002513
8231,3,CASH_OUT,Alemania,69119.41,40752.69,0.0,86047.54,155166.96,7,Current,Morning,5.0,0,0,0.001191
8232,3,CASH_OUT,Australia,120223.34,19822.0,0.0,15326.3,135549.64,8,Current,Morning,4.0,0,0,0.03635
8233,4,CASH_OUT,Australia,58046.34,818.45,0.0,65996.58,124042.91,9,Current,Afternoon,1.0,0,0,6.3e-05
8234,4,CASH_OUT,Republica Dominicana,92229.71,33578.75,0.0,1313931.0,1063443.49,2,Current,Morning,5.0,0,0,0.000553
8235,4,CASH_OUT,Barbados,123974.95,27160.24,0.0,285229.7,336737.08,2,Current,Afternoon,5.0,0,0,0.003409
8236,4,CASH_OUT,Mexico,121619.14,2625.0,0.0,36248.68,157867.82,15,Current,Morning,5.0,0,0,6.7e-05
8237,5,CASH_OUT,Brasil,85070.76,33203.35,0.0,3757745.24,3678302.15,8,Current,Afternoon,6.0,0,0,0.007655
8238,5,CASH_OUT,Mexico,139705.19,3371.64,0.0,8975709.58,8743280.64,15,Current,Afternoon,3.0,0,0,0.001039
8239,5,CASH_OUT,India,84024.67,21551.37,0.0,179176.65,263201.31,5,Current,Morning,6.0,0,0,0.000243
8240,5,CASH_OUT,Rusia,49804.17,5086.37,0.0,175863.93,172958.83,20,Current,Morning,6.0,0,0,2.8e-05
8241,5,CASH_OUT,Arabia Saudi,220070.01,32960.74,0.0,3068761.77,3288831.78,10,Current,Afternoon,3.0,0,0,0.013107
8242,5,CASH_OUT,Estados Unidos,41624.47,7020.58,0.0,196087.14,69876.14,13,Current,Afternoon,6.0,0,0,0.000796
8243,6,CASH_OUT,Afganistan,248203.85,8510.12,0.0,262374.4,805754.92,18,Current,Afternoon,5.0,0,0,5e-05
8244,6,CASH_OUT,Espana,148274.34,116368.43,0.0,7958064.39,8245234.16,11,Current,Morning,5.0,0,0,0.002276
8245,6,CASH_OUT,SudAfrica,233776.61,45364.0,0.0,111507.27,345283.88,18,Current,Afternoon,4.0,0,0,0.000118
8246,6,CASH_OUT,China,361748.99,97591.82,0.0,4927792.23,4923997.0,20,Current,Afternoon,1.0,0,0,0.001014
8247,6,CASH_OUT,Alemania,440165.52,25702.78,0.0,649695.0,960188.98,11,Current,Afternoon,2.0,0,0,4.7e-05
8248,6,CASH_OUT,Estados Unidos,57737.75,23754.36,0.0,65490.0,140821.4,11,Current,Night,4.0,0,0,0.007832
8249,7,CASH_OUT,Indonesia,206659.26,3482.02,0.0,12400000.0,12500000.0,8,Current,Afternoon,2.0,0,0,0.000187
8250,7,CASH_OUT,Mexico,54395.2,587.49,0.0,189573.05,561728.05,9,Current,Afternoon,6.0,0,0,2.9e-05
8251,7,CASH_OUT,China,217460.33,16372.11,0.0,14800000.0,15700000.0,18,Current,Morning,5.0,0,0,0.000206
8252,7,CASH_OUT,Noruega,239692.36,169218.19,0.0,10500000.0,12900000.0,6,Current,Morning,6.0,0,0,0.002058
8253,7,CASH_OUT,Estados Unidos,217084.88,25986.0,0.0,205663.36,905385.44,7,Current,Night,3.0,0,0,1e-05
8254,7,CASH_OUT,Francia,302560.42,12341.83,0.0,3284714.1,5597078.49,5,Current,Morning,1.0,0,0,2.8e-05
8255,7,CASH_OUT,Brasil,134024.22,11590.37,0.0,580620.14,0.0,4,Current,Afternoon,3.0,0,0,2.2e-05
8256,7,CASH_OUT,Panama,429567.2,136278.36,0.0,4749830.27,6712636.97,15,Current,Afternoon,1.0,0,0,0.000405
8257,7,CASH_OUT,Singapur,84694.13,9300.85,0.0,303528.68,355690.69,19,Current,Morning,7.0,0,0,1.3e-05
8258,7,CASH_OUT,China,78749.2,12479.07,0.0,5832382.52,5876339.66,16,Current,Morning,4.0,0,0,7.3e-05
8259,7,CASH_OUT,Estados Unidos,341128.83,5119.15,0.0,4641846.68,5251235.25,13,Current,Night,5.0,0,0,5.5e-05
8260,7,CASH_OUT,Italia,78278.45,8036.0,0.0,114424.75,192703.2,11,Current,Afternoon,5.0,0,0,1.3e-05
8261,7,CASH_OUT,Brasil,117762.75,87495.57,0.0,467670.57,266931.55,13,Current,Afternoon,1.0,0,0,0.000224
8262,7,CASH_OUT,Nicaragua,15325.4,11917.0,0.0,45304.0,60629.4,19,Current,Night,2.0,0,0,0.000996
8263,7,CASH_OUT,Brasil,329503.27,6340.32,0.0,506261.6,1273838.38,17,Current,Morning,3.0,0,0,8e-06
8264,7,CASH_OUT,El Salvador,116118.94,20745.18,0.0,1122989.98,1239108.91,5,Current,Night,7.0,0,0,3.6e-05
8265,7,CASH_OUT,Venezuela,396017.83,4435.59,0.0,835764.87,1273838.38,10,Current,Morning,4.0,0,0,1.1e-05
8266,7,CASH_OUT,Filipinas,191112.23,147042.85,0.0,4691925.71,4515203.08,5,Current,Night,2.0,0,0,0.002196
8267,7,CASH_OUT,Australia,174895.86,108908.11,0.0,10900000.0,10800000.0,3,Current,Afternoon,4.0,0,0,0.000668
8268,7,CASH_OUT,Australia,24461.49,547.0,0.0,44833.94,69295.43,14,Current,Afternoon,6.0,0,0,0.000426
8269,7,CASH_OUT,Australia,109259.68,27900.11,0.0,69915.0,179174.68,6,Current,Night,4.0,0,0,4.2e-05
8270,7,CASH_OUT,Estados Unidos,88414.44,1406.0,0.0,51066.0,259622.93,6,Current,Night,4.0,0,0,2.8e-05
8271,7,CASH_OUT,Alemania,143860.31,40520.2,0.0,519924.29,428593.84,3,Current,Night,3.0,0,0,7e-06
8272,7,CASH_OUT,Canada,98848.63,7151.0,0.0,12268.21,111116.84,4,Current,Night,4.0,0,0,0.00309
8273,7,CASH_OUT,SudAfrica,92924.64,56231.0,0.0,18472.0,0.0,20,Current,Night,5.0,0,0,0.000339
8274,7,CASH_OUT,Camerun,107360.06,4425.77,0.0,1305828.01,5141218.55,18,Current,Night,4.0,0,0,9.7e-05
8275,7,CASH_OUT,Alemania,127433.52,18029.53,0.0,830451.77,1371546.23,11,Current,Morning,6.0,0,0,8e-06
8276,7,CASH_OUT,Rusia,285656.95,140821.4,0.0,56211.0,46968.69,8,Current,Afternoon,5.0,0,0,0.001886
8277,7,CASH_OUT,Cuba,423159.63,127891.14,0.0,610479.0,749621.53,18,Current,Night,4.0,0,0,0.000253
8278,1,TRANSFER,India,215310.3,705.0,0.0,22425.0,0.0,14,Current,Afternoon,1.0,0,0,0.000859
8279,1,TRANSFER,Venezuela,42712.39,10363.39,0.0,57901.66,24044.18,19,Current,Night,4.0,0,0,3.1e-05
8280,1,TRANSFER,El Salvador,679502.24,290.0,0.0,171866.0,3940085.21,1,Current,Night,2.0,0,0,0.001034
8281,1,TRANSFER,Mexico,522264.81,24.0,0.0,11361.0,2025098.66,15,Current,Morning,5.0,0,0,5e-06
8282,1,TRANSFER,Iran,420532.33,5386.08,0.0,614566.02,0.0,10,Current,Night,1.0,0,0,5.9e-05
8283,1,TRANSFER,Reino Unido,100588.8,18913.68,0.0,105223.0,0.0,19,Current,Night,4.0,0,0,0.000113
8284,1,TRANSFER,Alemania,345698.98,40419.0,0.0,20489.94,157982.12,2,Current,Afternoon,2.0,0,0,0.000368
8285,1,TRANSFER,Espana,411363.54,39951.0,0.0,52170.0,60738.03,12,Current,Night,2.0,0,0,0.000397
8286,1,TRANSFER,Polonia,56145.85,21528.0,0.0,5075.0,33008.44,15,Current,Night,7.0,0,0,0.003896
8287,1,TRANSFER,Corea del Sur,66225.76,11642.0,0.0,16946.28,0.0,16,Current,Night,6.0,0,0,0.019677
8288,1,TRANSFER,China,47564.74,359.21,0.0,82250.0,58319.72,14,Current,Morning,1.0,0,0,1.6e-05
8289,1,TRANSFER,Australia,264361.19,29083.86,0.0,1277212.77,2444985.19,6,Current,Morning,4.0,0,0,0.000118
8290,1,TRANSFER,Indonesia,301298.69,213449.0,0.0,25871.21,4891090.56,19,Current,Morning,6.0,0,0,0.008789
8291,1,TRANSFER,Turquia,249740.75,2748.22,0.0,6072.0,241220.25,9,Current,Afternoon,6.0,0,0,4.2e-05
8292,1,TRANSFER,Indonesia,17488.56,14180.0,0.0,182385.22,199873.79,7,Current,Night,5.0,0,0,0.023388
8293,1,TRANSFER,Nueva Zelanda,194415.49,740.0,0.0,362.44,6706.68,20,Current,Morning,4.0,0,0,0.000285
8294,1,TRANSFER,China,200612.49,26019.0,0.0,696538.35,897150.84,4,Current,Morning,4.0,0,0,0.000203
8295,1,TRANSFER,China,149617.83,53623.65,0.0,1119051.09,1268668.92,6,Current,Night,3.0,0,0,0.00057
8296,1,TRANSFER,Nueva Zelanda,347391.16,45584.0,0.0,13993.0,637928.74,14,Current,Morning,6.0,0,0,0.000117
8297,1,TRANSFER,Estados Unidos,279422.78,3561.0,0.0,3461666.05,3726770.23,3,Current,Afternoon,2.0,0,0,0.001575
8298,1,TRANSFER,Nigeria,124041.53,33260.0,0.0,65.0,34856.89,6,Current,Afternoon,6.0,0,0,0.002108
8299,2,TRANSFER,Alemania,82616.3,2956.89,0.0,106637.0,283047.18,17,Current,Afternoon,5.0,0,0,1.2e-05
8300,2,TRANSFER,Reino Unido,365254.36,24354.0,0.0,296699.75,1528227.01,4,Current,Night,2.0,0,0,0.000564
8301,2,TRANSFER,El Salvador,336413.4,10162.0,0.0,254.0,187096.37,20,Current,Afternoon,5.0,0,0,0.007987
8302,2,TRANSFER,Panama,68630.15,26352.78,0.0,148688.71,217318.86,3,Current,Night,5.0,0,0,0.000313
8303,3,TRANSFER,Australia,163870.49,39379.0,0.0,29491.02,193361.51,11,Current,Afternoon,5.0,0,0,0.011209
8304,4,TRANSFER,Mexico,178055.95,9181.0,0.0,1309620.48,1423811.37,11,Current,Night,1.0,0,0,0.000395
8305,5,TRANSFER,Belgica,166567.98,80064.48,0.0,245770.79,412338.76,20,Current,Morning,5.0,0,0,4.3e-05
8306,5,TRANSFER,Nicaragua,43479.45,11582.0,0.0,51513.44,97322.02,6,Current,Morning,5.0,0,0,0.000728
8307,5,TRANSFER,Turquia,72825.75,6038.0,0.0,31280.33,160577.57,9,Current,Morning,2.0,0,0,3.6e-05
8308,6,TRANSFER,Alemania,185325.96,20306.0,0.0,40900.93,226226.89,15,Current,Afternoon,4.0,0,0,7.3e-05
8309,6,TRANSFER,Francia,19496.78,12256.0,0.0,17666.19,37162.97,10,Current,Night,5.0,0,0,0.035817
8310,6,TRANSFER,Brasil,296250.01,19401.28,0.0,1552121.67,1848371.68,20,Current,Afternoon,2.0,0,0,4.7e-05
8311,6,TRANSFER,India,412579.72,36739.3,0.0,649546.31,1391946.72,13,Current,Night,5.0,0,0,4.5e-05
8312,6,TRANSFER,Australia,45447.1,156.0,0.0,46347.75,91794.85,19,Current,Afternoon,6.0,0,0,4.2e-05
8313,6,TRANSFER,Brasil,356511.88,41186.0,0.0,7289.2,148304.02,15,Current,Afternoon,5.0,0,0,0.001154
8314,6,TRANSFER,Estados Unidos,394310.01,150810.0,0.0,36430.39,9973139.6,6,Current,Night,3.0,0,0,0.176748
8315,6,TRANSFER,Turquia,128505.21,27940.0,0.0,19224.44,22257.86,8,Current,Night,6.0,0,0,0.000148
8316,6,TRANSFER,Estados Unidos,109865.4,82030.0,0.0,59560.0,355690.69,16,Current,Night,3.0,0,0,0.00036
8317,7,TRANSFER,Estados Unidos,159485.63,50496.0,0.0,99876.0,344137.53,9,Current,Night,6.0,0,0,6.5e-05
8318,7,TRANSFER,Estados Unidos,234076.51,92938.0,0.0,248118.45,1193550.39,3,Current,Morning,4.0,0,0,0.000175
8319,7,TRANSFER,China,599342.88,51763.0,0.0,59566.12,148900.44,8,Current,Afternoon,4.0,0,0,0.000294
8320,7,TRANSFER,Paises Bajos,328175.59,45378.0,0.0,12400000.0,12500000.0,3,Current,Morning,2.0,0,0,2.3e-05
8321,7,TRANSFER,Rusia,914938.38,9965.0,0.0,20839.0,4625599.45,3,Current,Night,1.0,0,0,0.000115
8322,7,TRANSFER,Francia,547982.86,437.0,0.0,189527.57,1239108.91,19,Current,Afternoon,5.0,0,0,1.6e-05
8323,7,TRANSFER,Argentina,498910.36,148340.81,0.0,12800000.0,12500000.0,10,Current,Night,2.0,0,0,0.001177
8324,7,TRANSFER,Italia,231564.18,149742.0,0.0,20582.0,53924.65,13,Current,Afternoon,5.0,0,0,0.000383
8325,7,TRANSFER,Alemania,362349.62,12242.0,0.0,25796.0,922645.99,20,Current,Morning,2.0,0,0,4.2e-05
8326,7,TRANSFER,Mexico,371417.6,72679.09,0.0,7481175.85,7852593.45,1,Current,Afternoon,3.0,0,0,0.000234
8327,7,TRANSFER,Colombia,251157.83,292.0,0.0,52845.35,234087.07,2,Current,Afternoon,6.0,0,0,2.7e-05
8328,7,TRANSFER,Mexico,1486199.17,127097.91,0.0,13400000.0,14900000.0,1,Current,Night,4.0,0,0,0.002807
8329,7,TRANSFER,Filipinas,149478.58,49745.0,0.0,24074.25,157993.5,2,Current,Afternoon,2.0,0,0,0.000145
8330,7,TRANSFER,Estados Unidos,359325.17,99112.0,0.0,694617.4,1674676.75,16,Current,Night,4.0,0,0,7.9e-05
8331,7,TRANSFER,Estados Unidos,126588.51,12635.0,0.0,17086.84,143675.35,16,Current,Morning,3.0,0,0,8.1e-05
8332,7,TRANSFER,Estados Unidos,253181.89,77145.0,0.0,19378.05,272559.94,17,Current,Afternoon,5.0,0,0,0.000202
8333,7,TRANSFER,Estados Unidos,445189.67,2073.0,0.0,5850.0,1092234.24,1,Current,Night,6.0,0,0,0.000768
8334,7,TRANSFER,Estados Unidos,297193.49,15184.0,0.0,10400000.0,10800000.0,6,Current,Afternoon,6.0,0,0,0.000556
8335,7,TRANSFER,Italia,915732.43,47407.4,0.0,4518791.24,7488671.79,2,Current,Afternoon,6.0,0,0,0.000186
8336,7,TRANSFER,Francia,452835.39,304141.0,0.0,591634.69,1640349.09,16,Current,Morning,2.0,0,0,0.001501
8337,7,TRANSFER,Italia,141257.69,109101.0,0.0,19891.44,161149.13,6,Current,Night,4.0,0,0,0.000441
8338,7,TRANSFER,Mexico,740951.52,5034.0,0.0,19812.0,1087007.58,6,Current,Night,3.0,0,0,6.7e-05
8339,7,TRANSFER,Indonesia,2241254.39,760639.94,0.0,3654341.88,5652054.58,15,Current,Night,5.0,0,0,0.001113
8340,7,TRANSFER,Estados Unidos,1277771.78,125352.02,0.0,13100000.0,14100000.0,17,Current,Afternoon,3.0,0,0,0.000839
8341,7,TRANSFER,Estados Unidos,773026.68,56906.0,0.0,703.11,889115.75,16,Current,Night,4.0,0,0,0.00029
8342,7,TRANSFER,Tanzania,388950.76,43053.0,0.0,11999.56,532138.2,3,Current,Morning,5.0,0,0,3.9e-05
8343,7,TRANSFER,Alemania,514977.05,391515.0,0.0,3298.05,693505.46,14,Current,Morning,5.0,0,0,0.007654
8344,7,TRANSFER,Lituania,1656720.92,505302.07,0.0,8528901.93,10200000.0,10,Current,Morning,5.0,0,0,0.011196
8345,7,TRANSFER,Espana,492198.86,70032.0,0.0,27725.43,428593.84,6,Current,Night,6.0,0,0,0.000489
8346,7,TRANSFER,Alemania,595846.21,118425.71,0.0,46257.07,642103.28,5,Current,Afternoon,3.0,0,0,0.000655
8347,7,TRANSFER,Rusia,436465.06,25838.0,0.0,26547.0,463012.06,8,Current,Night,6.0,0,0,1e-05
8348,7,TRANSFER,Belgica,154402.33,995.0,0.0,15680.66,170082.99,7,Current,Morning,5.0,0,0,7e-06
8349,7,TRANSFER,Estados Unidos,528013.15,53884.0,0.0,777814.86,1305828.01,17,Current,Morning,6.0,0,0,5.9e-05
8350,7,TRANSFER,Hungria,273930.25,51342.0,0.0,38709.0,175365.88,20,Current,Morning,5.0,0,0,1.4e-05
8351,7,TRANSFER,Italia,603999.01,1381.0,0.0,159949.0,114686.09,1,Current,Afternoon,2.0,0,0,5.5e-05
8352,7,TRANSFER,Francia,398355.54,118675.0,0.0,497385.0,2036309.01,13,Current,Afternoon,3.0,0,0,0.000483
8353,7,TRANSFER,Suecia,246846.74,1042.0,0.0,35942.0,146457.68,4,Current,Afternoon,5.0,0,0,7e-06
8354,7,TRANSFER,Moldavia,929560.4,150562.57,0.0,8171.0,15100000.0,2,Current,Afternoon,6.0,0,0,0.003275
8355,7,TRANSFER,Alemania,584124.34,199009.0,0.0,12159.0,1190896.64,1,Current,Night,6.0,0,0,0.005257
8356,7,TRANSFER,Venezuela,836758.63,84860.0,0.0,2323.0,151635.37,4,Current,Night,1.0,0,0,0.000123
8357,7,TRANSFER,Nicaragua,472352.26,6596.17,0.0,15000000.0,15500000.0,7,Current,Afternoon,4.0,0,0,0.000159
8358,7,TRANSFER,Brasil,178797.33,31554.0,0.0,5652054.58,9235911.02,20,Current,Morning,5.0,0,0,2.9e-05
8359,7,TRANSFER,Brasil,59660.29,24593.0,0.0,167.0,252392.49,5,Current,Morning,6.0,0,0,0.0028
8360,1,DEBIT,Japon,9644.94,4465.0,0.0,10845.0,157982.12,4,Savings,Night,6.0,0,0,0.017105
8361,1,DEBIT,Costa de Marfil,3580.26,2565.0,0.0,21185.0,18910.85,8,Savings,Afternoon,7.0,0,0,0.000243
8362,1,DEBIT,Francia,12872.92,11197.0,0.0,51885.0,0.0,7,Savings,Night,5.0,0,0,0.001302
8363,1,DEBIT,China,8233.25,7024.0,0.0,14673.0,12901.08,5,Savings,Morning,6.0,0,0,0.005332
8364,1,DEBIT,India,9549.7,130.0,0.0,36655.0,897150.84,14,Savings,Night,6.0,0,0,0.000239
8365,1,DEBIT,China,8901.32,8687.52,0.0,13182.08,0.0,7,Savings,Night,2.0,0,0,0.000575
8366,1,DEBIT,China,1668.11,1080.0,0.0,17145.04,9672.67,6,Savings,Afternoon,6.0,0,0,0.00023
8367,1,DEBIT,SudAfrica,2807.73,1704.0,0.0,15655.05,16896.7,9,Savings,Morning,2.0,0,0,9.2e-05
8368,1,DEBIT,Espana,8531.44,2080.0,0.0,31817.35,40348.79,12,Savings,Afternoon,6.0,0,0,7.9e-05
8369,1,DEBIT,Alemania,2801.1,661.0,0.0,10505.0,3883.96,5,Savings,Night,7.0,0,0,0.000164
8370,1,DEBIT,Hungria,12617.81,10709.0,0.0,30393.0,0.0,10,Savings,Night,6.0,0,0,0.003151
8371,1,DEBIT,Reino Unido,8648.45,6734.0,0.0,11010.0,0.0,15,Savings,Afternoon,5.0,0,0,0.000297
8372,1,DEBIT,Reino Unido,6522.37,842.0,0.0,40298.34,46820.71,12,Savings,Night,5.0,0,0,1.7e-05
8373,1,DEBIT,Noruega,9837.13,1792.0,0.0,318833.62,178120.16,4,Savings,Morning,7.0,0,0,0.000198
8374,1,DEBIT,Francia,2344.79,1102.0,0.0,1559836.0,1015132.48,4,Savings,Afternoon,7.0,0,0,0.000715
8375,1,DEBIT,Alemania,5130.16,542.0,0.0,2714042.74,2719172.89,5,Savings,Afternoon,2.0,0,0,0.000128
8376,1,DEBIT,Ucrania,9420.9,9371.0,0.0,281351.7,290772.6,17,Savings,Night,3.0,0,0,0.00021
8377,1,DEBIT,Australia,1939.39,1029.0,0.0,351593.17,353532.56,10,Savings,Morning,3.0,0,0,3.6e-05
8378,1,DEBIT,Australia,7434.58,763.0,0.0,11040.12,18474.7,19,Savings,Morning,3.0,0,0,2.7e-05
8379,1,DEBIT,Estados Unidos,2840.25,254.0,0.0,1268668.92,1187114.17,1,Savings,Morning,1.0,0,0,0.007619
8380,2,DEBIT,Kazajistan,981.57,191.0,0.0,31223.0,32204.57,18,Savings,Afternoon,7.0,0,0,1.3e-05
8381,2,DEBIT,Indonesia,3627.48,436.0,0.0,28422.37,32049.85,15,Savings,Afternoon,4.0,0,0,2.6e-05
8382,2,DEBIT,Honduras,3035.96,890.0,0.0,329055.0,7074754.63,17,Savings,Night,5.0,0,0,0.000256
8383,2,DEBIT,Cuba,7888.3,325.0,0.0,57107.0,4770.58,8,Savings,Morning,2.0,0,0,1.9e-05
8384,2,DEBIT,China,2351.74,1204.19,0.0,18910.85,21262.59,3,Savings,Night,6.0,0,0,0.00375
8385,2,DEBIT,China,7594.57,508.0,0.0,16730.22,24324.79,3,Savings,Night,5.0,0,0,0.003071
8386,2,DEBIT,Filipinas,482.58,439.0,0.0,4894.45,5377.03,1,Savings,Night,5.0,0,0,0.040881
8387,5,DEBIT,China,2357.56,1074.0,0.0,41351.37,43708.94,5,Savings,Afternoon,7.0,0,0,0.000202
8388,7,DEBIT,Estados Unidos,1167.94,538.0,0.0,3042.0,7207.24,16,Savings,Night,5.0,0,0,9.5e-05
8389,7,DEBIT,Mexico,5418.64,3088.0,0.0,45155.0,98719.13,6,Savings,Afternoon,7.0,0,0,0.000284
8390,7,DEBIT,Espana,2579.01,383.0,0.0,63011.84,43835.75,20,Savings,Afternoon,3.0,0,0,3.4e-05
8391,7,DEBIT,Filipinas,4213.82,3153.0,0.0,7845.0,0.0,11,Savings,Morning,3.0,0,0,0.000165
