customer_id,n_transactions,total_amount,max_fraud_probability,confirmed_fraud,risk_score,risk_tier
C1101970356,1,16004.53,5.3e-05,0,11.8,A
C1233686868,1,9675.69,8.4e-05,0,11.8,A
C747833043,1,1516.32,2.1e-05,0,11.79,A
C1103641328,1,6539.91,1.1e-05,0,11.79,A
C266328452,1,7951.32,7e-06,0,11.79,A
C1640383742,1,1519.45,1e-05,0,11.79,A
C1427732162,1,1520.66,1.2e-05,0,11.79,A
C1780306540,1,1500.44,5e-06,0,11.78,A
C1377968609,1,1500.48,9e-06,0,11.78,A
C1793511544,1,3202.12,1.1e-05,0,11.78,A
C1046401236,1,15580.12,0.001201,0,11.78,A
C106930637,1,1483.31,1.1e-05,0,11.77,A
C1522288781,1,9633.05,1e-05,0,11.77,A
C154953455,1,2366.88,6e-06,0,11.77,A
C1599747053,1,1485.32,1.2e-05,0,11.77,A
C1858035494,1,15835.12,0.000273,0,11.77,A
C1460265227,1,7905.37,4.1e-05,0,11.77,A
C401792389,1,1470.16,5e-06,0,11.76,A
C162919367,1,2362.45,4e-06,0,11.76,A
C1250213559,1,1476.92,1.3e-05,0,11.76,A
C618120037,1,1470.5,3.3e-05,0,11.76,A
C641030345,1,1461.06,3e-06,0,11.75,A
C1441963321,1,1460.0,2.6e-05,0,11.75,A
C1574615832,1,1234.0,0.003531,0,11.74,A
C278879704,1,15751.26,5.3e-05,0,11.74,A
C1631298894,1,5248.34,5.1e-05,0,11.73,A
C963014210,1,1442.11,9e-06,0,11.73,A
C490630452,1,1439.72,1.5e-05,0,11.73,A
C233271622,1,1427.0,0.000104,0,11.73,A
C880176971,1,1434.08,4e-05,0,11.73,A
C709439274,1,1432.47,3e-06,0,11.72,A
C1473623671,1,5247.92,1.8e-05,0,11.72,A
C681279230,1,1417.84,1.8e-05,0,11.72,A
C370343350,1,1419.98,2.9e-05,0,11.72,A
C1557310919,1,3136.92,1.5e-05,0,11.72,A
C1886186662,1,1399.83,2.3e-05,0,11.71,A
C98741020,1,1410.56,2.8e-05,0,11.71,A
C1720865719,1,5237.7,2e-05,0,11.71,A
C1700296123,1,15578.71,7.3e-05,0,11.71,A
C246168102,1,1413.15,9e-06,0,11.71,A
C79290250,1,1393.46,0.000166,0,11.7,A
C1681875321,1,1396.96,1.7e-05,0,11.7,A
C1580600379,1,1399.52,1e-05,0,11.7,A
C1424188812,1,1383.91,2.2e-05,0,11.69,A
C1770453310,1,2317.06,2.9e-05,0,11.69,A
C1314228008,1,9479.66,4.5e-05,0,11.69,A
C1818449913,1,1383.56,3e-06,0,11.68,A
C1092023914,1,6382.51,4.4e-05,0,11.68,A
C1026134931,1,1377.34,0.00014,0,11.68,A
C79362455,1,1379.78,4.7e-05,0,11.68,A
C995621141,1,1382.4,6.3e-05,0,11.68,A
C1402333753,1,5202.26,8e-06,0,11.68,A
C337813415,1,1361.29,6.9e-05,0,11.67,A
C792758624,1,1376.57,2.3e-05,0,11.67,A
C20156341,1,4059.38,2.4e-05,0,11.67,A
C989321301,1,2290.0,3.5e-05,0,11.67,A
C1093079840,1,6382.19,2.3e-05,0,11.67,A
C200404000,1,4059.25,2e-06,0,11.66,A
C1731365835,1,1354.57,1e-05,0,11.66,A
C906824826,1,1353.75,1.8e-05,0,11.66,A
C1207953777,1,1361.26,6e-06,0,11.66,A
C1155769010,1,1341.58,0.000161,0,11.66,A
C123721308,1,1360.43,2.7e-05,0,11.66,A
C1700614789,1,1349.38,3.5e-05,0,11.65,A
C278061979,1,11815.37,2.3e-05,0,11.65,A
C2115575770,1,1343.85,5.7e-05,0,11.65,A
C923117660,1,11587.98,0.00103,0,11.64,A
C1406848276,1,7771.4,1.6e-05,0,11.64,A
C639542871,1,1332.91,7e-06,0,11.64,A
C552494603,1,15171.77,2.3e-05,0,11.64,A
C802425281,1,1339.12,3.1e-05,0,11.64,A
C1304939804,1,1338.19,2.3e-05,0,11.64,A
C1774468680,1,1335.03,3e-06,0,11.64,A
C1508612218,1,5131.26,3e-05,0,11.63,A
C643963394,1,9410.16,4e-06,0,11.63,A
C523528914,1,1330.7,5e-06,0,11.63,A
C1947683363,1,1327.37,7e-06,0,11.63,A
C418490394,1,1322.25,4.1e-05,0,11.63,A
C1438936769,1,1324.06,3.6e-05,0,11.63,A
C170106909,1,5134.7,4e-06,0,11.63,A
C925150096,1,15093.73,5.9e-05,0,11.62,A
C1666144466,1,1313.51,7.3e-05,0,11.62,A
C1404671279,1,1314.57,4.3e-05,0,11.62,A
C1172379175,1,1315.93,3.1e-05,0,11.62,A
C623950582,1,5123.99,4.3e-05,0,11.62,A
C1917562344,1,9361.47,2.2e-05,0,11.61,A
C975069095,1,1309.91,1.9e-05,0,11.61,A
C942106216,1,1309.47,1e-05,0,11.61,A
C568564610,1,5105.25,1.3e-05,0,11.6,A
C827035437,1,9314.84,9e-06,0,11.6,A
C413944566,1,9313.43,2.1e-05,0,11.6,A
C1197498159,1,1298.7,3e-06,0,11.6,A
C1566511282,1,9302.79,0.000197,0,11.6,A
C1609638725,1,9302.99,6e-06,0,11.59,A
C2099826125,1,1292.63,1.7e-05,0,11.59,A
C560165559,1,1292.42,2.7e-05,0,11.59,A
C1260431588,1,1283.84,1.1e-05,0,11.58,A
C1451450159,1,6229.86,0.00011,0,11.58,A
C1385352906,1,3021.67,1.8e-05,0,11.58,A
C299837481,1,3923.46,0.000523,0,11.58,A
C1654520666,1,1284.56,1.3e-05,0,11.58,A
C757541645,1,1285.77,2e-06,0,11.58,A
C2105051301,1,1278.75,2.8e-05,0,11.57,A
C173738886,1,1271.77,6.8e-05,0,11.57,A
C2062604571,1,1276.01,3.1e-05,0,11.57,A
C439232821,1,3014.54,4e-06,0,11.57,A
C1667348377,1,1266.42,2e-05,0,11.56,A
C739210872,1,9261.94,1.6e-05,0,11.56,A
C1904600593,1,1251.24,0.000375,0,11.56,A
C1050165504,1,11515.03,2.7e-05,0,11.56,A
C771642661,1,2221.22,3.7e-05,0,11.56,A
C1294962407,1,2214.56,9e-06,0,11.56,A
C957923719,1,9269.99,1.1e-05,0,11.56,A
C695628118,1,1269.98,3.8e-05,0,11.56,A
C83210381,1,14775.56,5.3e-05,0,11.55,A
C1654094587,1,5055.67,3.4e-05,0,11.55,A
C838800272,1,1253.6,2.4e-05,0,11.55,A
C1474515510,1,1255.85,1.4e-05,0,11.55,A
C583057596,1,3905.77,2.9e-05,0,11.54,A
C1287728562,1,1235.49,0.000176,0,11.54,A
C1373949107,1,7641.08,4.9e-05,0,11.54,A
C1273048940,1,3897.56,0.00025,0,11.54,A
C1719746158,1,5045.77,5e-06,0,11.54,A
C1574873161,1,1239.06,1.9e-05,0,11.54,A
C1907467420,1,14711.9,2.9e-05,0,11.53,A
C594586746,1,1225.92,6.3e-05,0,11.53,A
C2043313130,1,1227.16,4e-05,0,11.53,A
C2048648662,1,1228.91,9e-06,0,11.53,A
C973123933,1,3891.04,2.3e-05,0,11.53,A
C1440939580,1,2983.5,1.9e-05,0,11.53,A
C683572661,1,14621.24,4.5e-05,0,11.52,A
C575568549,1,1221.33,3.3e-05,0,11.52,A
C1468393491,1,1222.27,1.6e-05,0,11.52,A
C1302459274,1,7547.06,0.000656,0,11.52,A
C1174881426,1,1220.37,3.4e-05,0,11.52,A
C286222051,1,14609.16,7.9e-05,0,11.52,A
C618199162,1,1216.85,7.6e-05,0,11.51,A
C647580778,1,1220.13,1.4e-05,0,11.51,A
C404648659,1,1217.83,4e-06,0,11.51,A
C1083020379,1,1217.22,1.7e-05,0,11.51,A
C801634926,1,1216.39,8e-05,0,11.51,A
C242833949,1,1207.85,0.00036,0,11.51,A
C1254481112,1,1214.27,2.1e-05,0,11.5,A
C1155300221,1,4970.55,1.9e-05,0,11.5,A
C1916269505,1,3868.15,6.2e-05,0,11.5,A
C1006624255,1,1213.64,1.8e-05,0,11.5,A
C1314450850,1,2952.13,7e-06,0,11.5,A
C1907758892,1,1216.72,6e-06,0,11.5,A
C2098413495,1,1199.97,1.4e-05,0,11.48,A
C1844579038,1,1203.13,3e-06,0,11.48,A
C672869885,1,1187.17,6.6e-05,0,11.47,A
C706631622,1,1184.99,4.9e-05,0,11.47,A
C331748029,1,9119.89,1.2e-05,0,11.47,A
C1577192913,1,6104.22,8e-06,0,11.47,A
C562561015,1,1180.55,3.1e-05,0,11.46,A
C1155521880,1,1183.1,2.1e-05,0,11.46,A
C1467394552,1,1167.94,9.5e-05,0,11.46,A
C783172425,1,14349.18,5.4e-05,0,11.45,A
C609389093,1,6077.94,1.6e-05,0,11.45,A
C1574573264,1,13840.98,0.002127,0,11.45,A
C1413020227,1,1161.3,6.8e-05,0,11.45,A
C132753462,1,1162.19,6.3e-05,0,11.45,A
C534798335,1,1161.92,3.4e-05,0,11.45,A
C1458675510,1,1161.45,1.7e-05,0,11.45,A
C762629053,1,1158.71,4.5e-05,0,11.44,A
C1727096642,1,1161.22,3.2e-05,0,11.44,A
C1237762639,1,1157.86,1.7e-05,0,11.44,A
C2062357773,1,1161.19,1.5e-05,0,11.44,A
C45703335,1,6069.06,1.2e-05,0,11.44,A
C747601258,1,11167.76,3.7e-05,0,11.44,A
C549049813,1,1156.11,1.4e-05,0,11.43,A
C1156210828,1,1153.98,3e-06,0,11.43,A
C40910225,1,4886.95,1e-05,0,11.43,A
C1360541835,1,1157.05,6e-06,0,11.43,A
C458624688,1,1150.8,4.2e-05,0,11.43,A
C1853633821,1,1150.36,7e-06,0,11.42,A
C1412194661,1,1147.41,1e-05,0,11.42,A
C1037521082,1,6034.16,1.1e-05,0,11.42,A
C168776700,1,3798.36,1.9e-05,0,11.41,A
C151515831,1,1146.72,4e-06,0,11.41,A
C1023063405,1,1144.61,2.1e-05,0,11.41,A
C84324483,1,4856.8,5e-05,0,11.41,A
C187150864,1,1130.94,4e-06,0,11.4,A
C32764980,1,1135.09,2.3e-05,0,11.4,A
C1481853275,1,1130.44,1.9e-05,0,11.4,A
C697240075,1,1131.72,7.5e-05,0,11.4,A
C1576756693,1,8976.18,1.1e-05,0,11.4,A
C1870812438,1,6022.26,5e-06,0,11.4,A
C1734023423,1,8976.25,1.8e-05,0,11.4,A
C1775120226,1,1128.69,0.000116,0,11.4,A
C1521179441,1,2057.11,1e-05,0,11.39,A
C2023349777,1,1128.88,3e-06,0,11.39,A
C1412195801,1,1123.06,3.9e-05,0,11.39,A
C1220759559,1,1118.1,1e-05,0,11.38,A
C1785495362,1,1119.49,5.7e-05,0,11.38,A
C2085428347,1,4826.29,4e-05,0,11.38,A
C2006842965,1,3758.16,4.1e-05,0,11.37,A
C1565713391,1,1117.17,3.7e-05,0,11.37,A
C423457747,1,4801.94,1.7e-05,0,11.37,A
C894421232,1,1117.34,5e-06,0,11.37,A
C1687087217,1,7363.65,3.8e-05,0,11.37,A
C1297189990,1,14043.68,5e-05,0,11.37,A
C1727026317,1,8923.42,1.5e-05,0,11.36,A
C429018901,1,8912.09,1.9e-05,0,11.36,A
C498905609,1,5972.77,7e-06,0,11.36,A
C1569371800,1,1102.38,3.3e-05,0,11.36,A
C2056323708,1,1106.78,1.6e-05,0,11.36,A
C1132369181,1,1098.78,1e-05,0,11.36,A
C616302301,1,8894.1,1.1e-05,0,11.35,A
C221861886,1,1097.74,1.1e-05,0,11.35,A
C1847591687,1,1089.98,2.7e-05,0,11.35,A
C2061226112,1,1091.54,1.5e-05,0,11.35,A
C955611965,1,4779.93,5e-06,0,11.35,A
C840042838,1,1094.13,1e-05,0,11.35,A
C1259990552,1,1088.75,1.6e-05,0,11.34,A
C217389263,1,1076.27,0.000184,0,11.33,A
C1210856733,1,1082.01,2.3e-05,0,11.33,A
C1129874021,1,1080.65,3.6e-05,0,11.33,A
C2059592603,1,1084.9,6e-06,0,11.33,A
C390769586,1,5941.42,2.6e-05,0,11.33,A
C1063124585,1,1080.16,5.9e-05,0,11.33,A
C753214674,1,1081.3,3.5e-05,0,11.33,A
C1870749311,1,13812.46,4.9e-05,0,11.31,A
C1997704619,1,1068.22,2e-06,0,11.31,A
C1768952842,1,1066.04,6e-06,0,11.31,A
C1752365512,1,1068.45,3e-06,0,11.31,A
C2056566350,1,1066.91,1.5e-05,0,11.31,A
C740467528,1,8818.07,2.3e-05,0,11.31,A
C1636824514,1,10819.89,2.7e-05,0,11.31,A
C1748373433,1,10810.96,1.2e-05,0,11.3,A
C452106777,1,1058.74,4.4e-05,0,11.3,A
C784165389,1,1062.06,3.9e-05,0,11.3,A
C1857403367,1,1059.81,7e-06,0,11.3,A
C1180245656,1,1056.8,2e-05,0,11.29,A
C1105090408,1,1053.13,3e-06,0,11.29,A
C1398479590,1,1046.5,0.000102,0,11.29,A
C1644361919,1,2752.29,2.8e-05,0,11.29,A
C1800970489,1,1058.39,1.4e-05,0,11.29,A
C438123546,1,1056.64,5e-06,0,11.29,A
C1653389536,1,1046.58,2e-05,0,11.29,A
C1244536402,1,5909.55,8e-06,0,11.29,A
C1472659178,1,2746.99,0.000164,0,11.29,A
C1121811842,1,10256.09,0.004215,0,11.28,A
C933205333,1,1948.6,1e-05,0,11.28,A
C1851255134,1,1045.63,2e-05,0,11.28,A
C265722243,1,7235.23,1.2e-05,0,11.28,A
C1905548224,1,1039.62,2.3e-05,0,11.27,A
C927744186,1,1027.42,0.00029,0,11.27,A
C1088034372,1,1041.96,2.7e-05,0,11.27,A
C840514538,1,5885.56,1.6e-05,0,11.27,A
C806813022,1,1035.36,3e-06,0,11.27,A
C908218259,1,1036.33,5.7e-05,0,11.27,A
C1299126654,1,10757.7,1.3e-05,0,11.27,A
C802255644,1,2736.35,4e-06,0,11.26,A
C1401927521,1,1028.41,2.9e-05,0,11.26,A
C1724420046,1,3646.2,6e-06,0,11.26,A
C1693658782,1,1024.56,1.9e-05,0,11.26,A
C2020466851,1,8700.92,2.9e-05,0,11.25,A
C203924386,1,1019.87,1.4e-05,0,11.25,A
C1586151649,1,2731.37,2.8e-05,0,11.25,A
C349810210,1,1023.05,8e-06,0,11.25,A
C711320119,1,1021.03,1.3e-05,0,11.25,A
C547160119,1,4663.37,1.5e-05,0,11.25,A
C539240764,1,1020.89,6e-06,0,11.25,A
C1799230133,1,1019.9,5.2e-05,0,11.25,A
C1926027290,1,1017.85,6e-06,0,11.24,A
C1824225917,1,1016.95,2e-05,0,11.24,A
C386607015,1,1016.98,1.6e-05,0,11.24,A
C1651372403,1,1016.37,3.8e-05,0,11.24,A
C1992801971,1,5842.61,8e-06,0,11.24,A
C2062667107,1,7155.31,5.4e-05,0,11.23,A
C49737193,1,1915.86,1.2e-05,0,11.23,A
C2079571758,1,1014.52,3.7e-05,0,11.23,A
C1525055237,1,3621.47,1.2e-05,0,11.22,A
C1891383964,1,7131.82,1.7e-05,0,11.22,A
C1806434229,1,1005.59,9e-06,0,11.22,A
C275056979,1,13527.16,2e-05,0,11.22,A
C1738561265,1,1902.1,4e-06,0,11.22,A
C64364705,1,997.13,3.3e-05,0,11.21,A
C734230775,1,10625.75,3.4e-05,0,11.21,A
C472019958,1,993.62,6e-06,0,11.21,A
C1285463992,1,997.34,3e-06,0,11.21,A
C1481970600,1,2681.46,2.5e-05,0,11.2,A
C1548946718,1,993.46,3e-06,0,11.2,A
C588125755,1,7090.13,2.6e-05,0,11.2,A
C1042863993,1,991.75,8e-05,0,11.2,A
C402702819,1,980.14,2.4e-05,0,11.19,A
C82825098,1,7079.24,2.2e-05,0,11.19,A
C2030458069,1,977.36,4.5e-05,0,11.19,A
C1313459755,1,981.57,1.3e-05,0,11.19,A
C440755362,1,973.96,1.1e-05,0,11.18,A
C1966082314,1,972.33,1.2e-05,0,11.18,A
C1990733619,1,973.18,4e-06,0,11.18,A
C1349025531,1,5800.85,8e-06,0,11.18,A
C1798967633,1,7065.2,1e-05,0,11.18,A
C594822442,1,977.2,1.5e-05,0,11.18,A
C1095947149,1,964.77,1.5e-05,0,11.17,A
C365211514,1,964.93,1.3e-05,0,11.17,A
C498427378,1,967.31,3.6e-05,0,11.17,A
C698437724,1,969.76,2e-06,0,11.17,A
C1557855053,1,5785.53,2.8e-05,0,11.17,A
C1353474994,1,957.47,1.4e-05,0,11.16,A
C131343682,1,963.64,7e-06,0,11.16,A
C318371990,1,953.21,9.2e-05,0,11.16,A
C1149526768,1,957.52,1.7e-05,0,11.16,A
C999647352,1,4531.55,5e-06,0,11.16,A
C3998546,1,964.35,2.3e-05,0,11.16,A
C1058892307,1,3581.86,4e-05,0,11.16,A
C647111342,1,952.87,3.4e-05,0,11.15,A
C1560203450,1,952.48,9.3e-05,0,11.15,A
C1958242673,1,931.78,0.000177,0,11.14,A
C1076966140,1,950.25,1.9e-05,0,11.14,A
C2061424899,1,947.58,2.6e-05,0,11.14,A
C1526730726,1,10485.37,3.2e-05,0,11.14,A
C183995527,1,952.08,1e-06,0,11.14,A
C1920021004,1,4514.37,1.1e-05,0,11.14,A
C1818440653,1,7014.89,9e-06,0,11.14,A
C1914000149,1,7016.75,4.4e-05,0,11.14,A
C345416906,1,10456.77,9e-06,0,11.13,A
C1812378044,1,938.1,2e-05,0,11.13,A
C2143018378,1,934.87,1.3e-05,0,11.13,A
C1209972485,1,936.44,2.7e-05,0,11.13,A
C1590977463,1,10469.87,9e-06,0,11.13,A
C1401212518,1,929.14,5.1e-05,0,11.12,A
C768702707,1,896.16,0.000939,0,11.12,A
C1039486933,1,930.18,4.3e-05,0,11.12,A
C1867176619,1,925.48,1.4e-05,0,11.11,A
C793521364,1,925.63,9e-06,0,11.11,A
C1817659355,1,924.71,3.1e-05,0,11.11,A
C466989512,1,13155.28,7.3e-05,0,11.11,A
C566039179,1,923.14,5.5e-05,0,11.11,A
C49018148,1,920.85,1e-05,0,11.1,A
C927404792,1,922.93,1.2e-05,0,11.1,A
C566760932,1,911.76,8.2e-05,0,11.09,A
C78109530,1,914.59,6.3e-05,0,11.09,A
C836498875,1,917.06,2.5e-05,0,11.09,A
C1095203437,1,911.27,5e-06,0,11.09,A
C1676155590,1,6929.14,3.5e-05,0,11.09,A
C1627781283,1,909.33,1.4e-05,0,11.08,A
C893281161,1,906.78,3e-05,0,11.08,A
C52477555,1,5664.57,6e-05,0,11.08,A
C242113956,1,905.86,2e-05,0,11.08,A
C636571283,1,905.2,2.7e-05,0,11.08,A
C1273270490,1,2599.05,1.5e-05,0,11.07,A
C1690893563,1,3483.45,5.2e-05,0,11.07,A
C712723382,1,10330.01,1.2e-05,0,11.07,A
C1929218620,1,898.0,2e-06,0,11.07,A
C1063494931,1,13012.92,4.1e-05,0,11.07,A
C536353549,1,902.63,1.1e-05,0,11.07,A
C1225353990,1,900.37,4e-06,0,11.07,A
C294658299,1,893.57,5e-06,0,11.06,A
C1786466293,1,890.64,3.9e-05,0,11.06,A
C769354865,1,8374.77,7e-06,0,11.06,A
C88893820,1,885.48,1.6e-05,0,11.05,A
C383403884,1,1739.48,6.7e-05,0,11.05,A
C287609100,1,858.71,0.000467,0,11.05,A
C261838162,1,3455.98,3.7e-05,0,11.05,A
C1445758842,1,884.42,2.9e-05,0,11.05,A
C1027569178,1,885.9,1.8e-05,0,11.05,A
C1786221884,1,12921.9,0.000101,0,11.05,A
C534753234,1,879.42,1.9e-05,0,11.04,A
C80756779,1,6891.56,1.9e-05,0,11.04,A
C1442883034,1,12895.72,0.000112,0,11.04,A
C1003206025,1,871.75,1.4e-05,0,11.04,A
C1369854401,1,873.3,4e-06,0,11.04,A
C1997344422,1,881.26,5e-06,0,11.04,A
C1745014819,1,3452.87,4.6e-05,0,11.04,A
C767794003,1,865.79,6.5e-05,0,11.04,A
C805976295,1,852.95,5.6e-05,0,11.03,A
C25630139,1,833.39,0.0004,0,11.03,A
C988904418,1,848.74,9e-06,0,11.02,A
C270313690,1,850.65,2.5e-05,0,11.02,A
C1966896145,1,4411.68,2.6e-05,0,11.02,A
C89772444,1,851.94,3.7e-05,0,11.02,A
C981307724,1,2555.12,1.2e-05,0,11.01,A
C1238061104,1,836.64,9e-05,0,11.01,A
C332139408,1,842.26,7.1e-05,0,11.01,A
C886004375,1,842.33,3e-06,0,11.01,A
C1926148075,1,1700.47,1.4e-05,0,11.01,A
C1778913597,1,2545.53,1.6e-05,0,11.0,A
C1629353699,1,829.07,3e-06,0,11.0,A
C773300030,1,830.96,5e-06,0,11.0,A
C2015007762,1,10183.1,2.6e-05,0,11.0,A
C1592228783,1,3401.12,5.5e-05,0,10.99,A
C51325109,1,1677.52,6.4e-05,0,10.99,A
C2085480465,1,8290.76,3e-05,0,10.99,A
C1264243462,1,4372.99,0.000103,0,10.99,A
C43473566,1,826.36,3e-06,0,10.99,A
C1416549024,1,826.25,4.6e-05,0,10.99,A
C451959555,1,818.99,3.3e-05,0,10.98,A
C719182854,1,2527.41,7e-06,0,10.98,A
C1715189999,1,4373.69,1.1e-05,0,10.98,A
C265262373,1,2520.08,1.8e-05,0,10.98,A
C1087177468,1,808.34,3.1e-05,0,10.97,A
C370543159,1,809.43,8e-06,0,10.97,A
C1322341191,1,5536.65,2.9e-05,0,10.97,A
C1486944091,1,12731.99,4e-05,0,10.97,A
C40829249,1,808.11,4e-05,0,10.97,A
C235154585,1,798.26,3.5e-05,0,10.96,A
C1169370622,1,799.18,2.6e-05,0,10.96,A
C1630841930,1,804.16,4e-06,0,10.96,A
C1586795646,1,779.76,3.1e-05,0,10.95,A
C63221076,1,8227.9,1.1e-05,0,10.95,A
C1331108878,1,5501.57,4.2e-05,0,10.95,A
C497479191,1,793.64,2.2e-05,0,10.95,A
C487264509,1,4322.53,2e-05,0,10.94,A
C1417851690,1,1632.27,1.5e-05,0,10.94,A
C364413600,1,775.28,2.6e-05,0,10.94,A
C1529948259,1,10023.27,1.5e-05,0,10.94,A
C8781131,1,4335.19,9e-06,0,10.94,A
C1469907228,1,4322.17,8e-06,0,10.94,A
C739905410,1,777.86,1.8e-05,0,10.94,A
C2058569241,1,778.6,6e-06,0,10.94,A
C547468206,1,770.23,2.7e-05,0,10.93,A
C1165585194,1,774.48,6.5e-05,0,10.93,A
C35539019,1,774.62,4e-05,0,10.93,A
C999427036,1,772.01,9e-06,0,10.93,A
C2063255706,1,2498.82,1.1e-05,0,10.93,A
C1727239209,1,769.84,2e-05,0,10.92,A
C470132045,1,5454.05,3.1e-05,0,10.92,A
C1881309779,1,9971.14,2.6e-05,0,10.92,A
C1123236701,1,749.34,2e-06,0,10.91,A
C1130258687,1,12605.06,4.3e-05,0,10.91,A
C559126422,1,12613.83,3.5e-05,0,10.91,A
C1929957683,1,8151.69,7e-06,0,10.91,A
C1649085979,1,12609.9,4.2e-05,0,10.91,A
C1585430546,1,758.61,1e-05,0,10.91,A
C1262869688,1,5443.26,3.3e-05,0,10.91,A
C903086943,1,9927.74,2.5e-05,0,10.91,A
C488671125,1,738.07,1e-05,0,10.9,A
C253988431,1,6699.52,2.6e-05,0,10.9,A
C1739806152,1,740.95,3e-06,0,10.9,A
C2086477093,1,733.57,3e-06,0,10.89,A
C1108651663,1,735.15,4.8e-05,0,10.89,A
C41495592,1,9899.27,2.9e-05,0,10.89,A
C852337468,1,738.02,1.5e-05,0,10.89,A
C2014620549,1,733.89,3.3e-05,0,10.89,A
C403388441,1,2455.51,8.4e-05,0,10.89,A
C1202042637,1,4270.02,8e-06,0,10.88,A
C1746257394,1,3269.72,3.2e-05,0,10.88,A
C1635496737,1,720.37,1e-05,0,10.88,A
C275569096,1,718.51,3.2e-05,0,10.88,A
C190490203,1,708.36,0.000194,0,10.88,A
C570422884,1,9855.36,1.9e-05,0,10.88,A
C331216192,1,732.85,1.5e-05,0,10.88,A
C1348045338,1,709.56,4.5e-05,0,10.87,A
C1653751526,1,708.59,1.5e-05,0,10.87,A
C317794116,1,1571.83,1.4e-05,0,10.87,A
C592655690,1,708.29,4.6e-05,0,10.86,A
C1564494396,1,8069.14,1.3e-05,0,10.86,A
C1456061400,1,704.74,1e-06,0,10.86,A
C1140850370,1,703.78,1.2e-05,0,10.86,A
C893523498,1,6660.33,4.2e-05,0,10.86,A
C1092170861,1,665.37,0.00053,0,10.85,A
C470188208,1,12371.83,4.4e-05,0,10.85,A
C2112135199,1,689.85,1.4e-05,0,10.85,A
C1979325411,1,2421.15,6e-06,0,10.85,A
C424944647,1,698.41,1.9e-05,0,10.85,A
C241222758,1,5370.06,2.1e-05,0,10.84,A
C1217347025,1,688.58,2.2e-05,0,10.84,A
C711487917,1,9773.88,1.8e-05,0,10.84,A
C1437977899,1,12343.16,5.4e-05,0,10.84,A
C1251179843,1,689.28,1.2e-05,0,10.84,A
C2095793272,1,677.53,1.4e-05,0,10.84,A
C1367071968,1,686.96,3.5e-05,0,10.84,A
C930922744,1,6585.38,4.7e-05,0,10.83,A
C672493939,1,9635.1,0.000838,0,10.83,A
C545392109,1,671.31,1.5e-05,0,10.83,A
C2013063878,1,12327.31,4.1e-05,0,10.83,A
C2033524545,1,671.64,1.9e-05,0,10.83,A
C1252165500,1,669.13,1.4e-05,0,10.83,A
C1584266306,1,670.96,2.2e-05,0,10.83,A
C2030707995,1,6598.82,5.8e-05,0,10.83,A
C2132909700,1,8014.39,1.2e-05,0,10.83,A
C215078753,1,4206.84,3e-06,0,10.82,A
C1644273928,1,666.64,8e-06,0,10.82,A
C561200318,1,668.69,2e-05,0,10.82,A
C1691858720,1,663.34,2.8e-05,0,10.81,A
C755328698,1,660.52,1e-05,0,10.81,A
C743648472,1,661.43,4e-06,0,10.81,A
C1523661796,1,660.23,2.6e-05,0,10.81,A
C508661949,1,6560.53,2.4e-05,0,10.81,A
C722513129,1,4188.03,1.6e-05,0,10.8,A
C1361609751,1,6550.89,6.2e-05,0,10.8,A
C1913714009,1,12249.43,0.000107,0,10.8,A
C55226986,1,655.16,9e-06,0,10.8,A
C861939497,1,656.31,1e-05,0,10.8,A
C1293495023,1,2388.2,2.8e-05,0,10.8,A
C1962475596,1,653.16,2.1e-05,0,10.8,A
C953492906,1,650.48,4.4e-05,0,10.79,A
C1260308116,1,5301.22,8e-05,0,10.79,A
C1166021410,1,649.2,1.7e-05,0,10.79,A
C951677655,1,652.67,4e-06,0,10.79,A
C957846640,1,4178.46,5.4e-05,0,10.79,A
C567656864,1,7950.29,2.8e-05,0,10.79,A
C1217312754,1,648.64,6e-06,0,10.79,A
C1553686114,1,646.63,1.2e-05,0,10.78,A
C540220558,1,646.76,2.7e-05,0,10.78,A
C1884422865,1,642.26,7e-05,0,10.78,A
C1432599360,1,642.27,3.1e-05,0,10.78,A
C1536199789,1,642.57,2.9e-05,0,10.78,A
C1385099824,1,1495.79,1.8e-05,0,10.77,A
C1275009283,1,636.95,5e-06,0,10.77,A
C1904609259,1,5284.56,1.6e-05,0,10.77,A
C836621476,1,637.26,1.9e-05,0,10.77,A
C1811351040,1,7828.57,0.001253,0,10.77,A
C401891515,1,635.55,1.9e-05,0,10.76,A
C1080107094,1,635.12,3e-05,0,10.76,A
C892093608,1,634.95,1.6e-05,0,10.76,A
C257546804,1,3181.68,3.5e-05,0,10.76,A
C1136705850,1,6507.26,1.5e-05,0,10.76,A
C1185575212,1,633.34,3.3e-05,0,10.76,A
C615954678,1,625.92,6e-05,0,10.75,A
C1881868027,1,9591.5,3.3e-05,0,10.75,A
C1534655921,1,2358.9,8e-06,0,10.75,A
C412496882,1,5272.65,1.1e-05,0,10.75,A
C1938025186,1,4145.04,1.8e-05,0,10.75,A
C739665788,1,5274.02,1.4e-05,0,10.75,A
C1929649021,1,620.13,5.6e-05,0,10.74,A
C809520570,1,2349.71,8e-06,0,10.74,A
C745604825,1,1445.37,2.3e-05,0,10.74,A
C1075537833,1,624.02,2.7e-05,0,10.74,A
C207546206,1,1445.06,4e-06,0,10.74,A
C1958592872,1,619.24,3e-06,0,10.73,A
C1267073441,1,12054.47,7.8e-05,0,10.73,A
